[srv] starting: map=original_resources/(2)Bottleneck.scm data=original_resources obs-port=6114 agent-port=6113 seed=42
[srv] slot 0 race override: 5 -> zerg
[srv] slot 1 race override: 5 -> protoss
[srv] sync-log -> /tmp/soak_qt_20/round_04/server.sync
[srv] loaded 2 inline user(s) from --user
[srv] observer WS listening on ws://0.0.0.0:6114/observer
[srv] starting immediately; observers may join at any time.
[srv] game started, initial_rand=8bbfd0d3 (0 observers)
[srv] frame=20804 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=10ms, budget=10ms)
[srv] frame=20903 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/99 over budget (worst=5ms, budget=10ms)
[srv] frame=21004 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=6ms, budget=10ms)
[srv] frame=21104 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 1/100 over budget (worst=12ms, budget=10ms)
[srv] frame=21204 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=6ms, budget=10ms)
[srv] frame=21304 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=7ms, budget=10ms)
[srv] frame=21404 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=9ms, budget=10ms)
[srv] frame=21504 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=10ms, budget=10ms)
[srv] frame=21604 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=9ms, budget=10ms)
[srv] frame=21704 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=4ms, budget=10ms)
[srv] frame=21804 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=6ms, budget=10ms)
[srv] frame=21904 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=22005 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=8ms, budget=10ms)
[srv] frame=22105 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=1ms, budget=10ms)
[srv] frame=22206 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=22307 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=22408 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=22509 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=22609 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=22709 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=22810 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=22911 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=23012 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=23112 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=4ms, budget=10ms)
[srv] frame=23212 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=23312 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=23413 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=23514 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=23614 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=23714 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=23814 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=23915 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=24016 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=24116 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=24216 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=24317 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=24418 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=4ms, budget=10ms)
[srv] frame=24519 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=24619 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=24720 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=24820 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=24920 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=4ms, budget=10ms)
[srv] frame=25021 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=25121 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=25222 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=25322 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=25423 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=25524 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=25624 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=25725 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=25825 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=25925 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=26026 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=5ms, budget=10ms)
[srv] frame=26127 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=26227 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=26328 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=26429 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=26530 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=26631 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=26731 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=26832 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=26933 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=27034 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=27135 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=4ms, budget=10ms)
[srv] frame=27236 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=27336 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=27436 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=27536 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=4ms, budget=10ms)
[srv] frame=27637 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=27737 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=27838 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=27938 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=28038 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=28139 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=28239 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=28340 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=6ms, budget=10ms)
[srv] frame=28440 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=28541 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=28641 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=28742 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=5ms, budget=10ms)
[srv] frame=28843 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=28944 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=29045 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=29146 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=29247 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=29347 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=29448 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=29549 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=29650 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=29750 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=29851 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=29952 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=30053 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=30154 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=30255 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=30355 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=30456 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=30556 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=30656 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=30757 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=30857 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=30957 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=4ms, budget=10ms)
[srv] frame=31058 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=31159 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=31259 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=31360 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=31461 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=31562 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=31663 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=31764 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=31864 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=31965 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=32065 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=32166 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=32267 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=32368 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=32469 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=32569 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=32670 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=32771 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=32872 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=32972 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=33073 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=33174 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=4ms, budget=10ms)
[srv] frame=33274 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=33375 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=33475 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=5ms, budget=10ms)
[srv] frame=33576 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=4ms, budget=10ms)
[srv] frame=33677 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=33777 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=33878 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=33978 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=34079 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=34179 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=34280 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=34380 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=34480 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=34581 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=34682 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=34783 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=3ms, budget=10ms)
[srv] frame=34884 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=34984 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=2ms, budget=10ms)
[srv] frame=35085 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
[srv] frame=35185 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/100 over budget (worst=3ms, budget=10ms)
[srv] frame=35286 observers=2 virtual-agents=2 pending-cmds=0 loop_body: 0/101 over budget (worst=2ms, budget=10ms)
